dates,Open,High,Low,Close,Volume,OpenInt,TotalOpenInt
5/20/13,1243,1247.25,1233.5,1247.25,519,6041,580796
5/21/13,1242.25,1245.25,1239.25,1240.5,192,6085,579830
5/22/13,1247.75,1257.25,1246.25,1257,400,5970,582728
5/23/13,1261.75,1269.75,1253.25,1260.5,788,6156,585466
5/24/13,1264.25,1267,1259,1265.5,562,6235,589237
5/27/13,1264.25,1267,1259,1265.5,0,0,0
5/28/13,1267.5,1297,1267.5,1297,501,6408,588718
5/29/13,1294,1302.5,1291,1297,1766,6773,581322
5/30/13,1302,1302,1287,1298.25,1146,7226,580614
5/31/13,1302.5,1324.5,1302.5,1314,636,7312,582537
6/3/13,1318.5,1338.75,1316.5,1333.25,3080,8106,594695
6/4/13,1330,1330,1313,1322.75,3205,7997,598052
6/5/13,1322.5,1322.5,1305.75,1307.75,801,8220,600318
6/6/13,1304.75,1314.75,1295.75,1314,570,8206,602828
6/7/13,1316.75,1335.25,1316.75,1333,1193,7961,605329
6/10/13,1326.75,1333,1315.5,1326.5,3262,8378,610417
6/11/13,1328,1336.25,1326,1336.25,1039,7998,607193
6/12/13,1335,1335,1315,1327.5,584,8040,612807
6/13/13,1327.5,1331,1304,1315.5,912,8316,614252
6/14/13,1321,1321,1303.5,1312,1184,8668,617481
6/17/13,1300.75,1305.25,1298.25,1305.25,1326,8530,616432
6/18/13,1308,1310,1303,1305,1668,8720,621705
6/19/13,1303.75,1326.5,1302.25,1320.5,530,8614,621572
6/20/13,1305.75,1305.75,1286,1287.25,1944,8373,624503
6/21/13,1285.75,1288.25,1275,1279.25,1704,8644,621591
6/24/13,1269.75,1281,1267,1281,643,8678,587745
6/25/13,1281,1288.25,1278.5,1281.75,698,8650,574543
6/26/13,1279.75,1282.5,1270,1276.75,1067,8516,562572
6/27/13,1279.75,1284.25,1268.25,1276.25,1558,8762,553660
6/28/13,1274.25,1276,1253,1258.75,1300,9089,542250
7/1/13,1250,1266.25,1250,1255.25,1417,8934,531866
7/2/13,1263.75,1263.75,1252.25,1253.75,1169,8854,527273
7/3/13,1260.75,1266.5,1256,1265.25,845,9000,523071
7/4/13,1260.75,1266.5,1256,1265.25,0,0,0
7/5/13,1261.25,1262.5,1239.75,1242,2204,9504,526077
7/8/13,1248,1265,1247.25,1263.75,922,9692,522586
7/9/13,1265,1292.75,1265,1282.75,1041,9713,520284
7/10/13,1285.5,1296,1281,1283.75,1900,9997,517972
7/11/13,1291.5,1291.5,1271.75,1289.25,3073,10908,523291
7/12/13,1290.75,1290.75,1258.75,1260.25,2840,10605,525651
7/15/13,1255.5,1271.25,1255.5,1269.5,879,10834,522877
7/16/13,1273,1293.25,1272.25,1283.75,588,10768,519896
7/17/13,1286,1286,1273.5,1282.5,1364,11110,522786
7/18/13,1269.75,1276,1264.25,1267,1305,11146,528254
7/19/13,1267.25,1279.25,1264.5,1274.25,938,11131,522527
7/22/13,1275.75,1288.5,1270.75,1279.5,1108,11353,520114
7/23/13,1272.75,1286,1262.75,1263,1127,11544,527451
7/24/13,1266,1273,1251,1257.5,1945,11753,526975
7/25/13,1256,1260.5,1223.75,1230.5,1744,12058,521548
7/26/13,1228.5,1241,1218.5,1238.5,2455,12317,507504
7/29/13,1227.5,1236.25,1220.25,1232,2004,12131,495508
7/30/13,1228.75,1235,1208,1211.5,1621,12302,490741
7/31/13,1206.75,1220,1204.75,1217,1809,12800,490251
8/1/13,1219.5,1219.5,1201.25,1205.5,1434,12668,491835
8/2/13,1207.5,1219.75,1190,1194.75,2439,12593,492411
8/5/13,1195,1203.5,1186,1200.5,2283,12903,491801
8/6/13,1198.75,1200,1184.5,1185,1783,13232,493786
8/7/13,1186.25,1191.75,1180,1182.25,2254,13570,496025
8/8/13,1182.5,1201.25,1182,1197.25,1440,13739,496959
8/9/13,1194.25,1207,1194.25,1197.25,3120,13667,502890
8/12/13,1205,1236.75,1204.5,1235,1516,13591,509917
8/13/13,1233,1250,1229.5,1231,4344,14231,508701
8/14/13,1232.25,1238.5,1219.25,1236.5,4691,14367,514193
8/15/13,1236.5,1253,1236.5,1248.5,4834,15100,525234
8/16/13,1248.5,1254.25,1233.75,1236,5012,16103,534182
8/19/13,1246,1255,1242.25,1251,4055,16532,536336
8/20/13,1248.25,1256.25,1243.75,1244.75,6586,17542,548529
8/21/13,1245.5,1268.75,1245,1252.75,5191,17497,545780
8/22/13,1252,1262.75,1245.75,1245.75,4524,17924,560204
8/23/13,1246.25,1276.5,1246.25,1274.75,4273,18263,569282
8/26/13,1285,1324.5,1285,1314.5,6647,18571,570625
8/27/13,1315,1330,1297.25,1302.75,12850,21611,566630
8/28/13,1304.25,1326.5,1303,1310.25,11714,25198,571623
8/29/13,1310.75,1318,1299,1303.75,7193,25032,581804
8/30/13,1304.5,1315.75,1288,1307.75,3753,25389,579413
9/2/13,1304.5,1315.75,1288,1307.75,0,0,0
9/3/13,1327.75,1344,1317.75,1322,5873,26657,587861
9/4/13,1320.25,1321.75,1287.5,1298.75,5804,27868,591014
9/5/13,1301,1313.25,1280.25,1309.25,5756,27885,599377
9/6/13,1311.25,1314,1297,1304.25,5077,28469,609044
9/9/13,1315,1317,1294.5,1303,5888,28866,610583
9/10/13,1293.25,1306.75,1290,1303,5806,29901,612086
9/11/13,1303.5,1309,1298.75,1307,2837,29888,611277
9/12/13,1307,1324.5,1291,1322.5,4648,29631,605874
9/13/13,1325,1326.75,1303.75,1307,9981,30670,616740
9/16/13,1300,1302,1277.5,1288.75,8007,31954,619026
9/17/13,1286,1304.75,1281.5,1291.5,5571,31904,613690
9/18/13,1288.75,1303.25,1285.75,1299.25,5212,31982,613082
9/19/13,1300.5,1308,1287.25,1293.75,7137,32372,616074
9/20/13,1292,1292.75,1264.75,1270.5,4900,32724,620674
9/23/13,1265,1275,1263.5,1267.5,7160,32875,626789
9/24/13,1266.5,1280.75,1265.75,1271.5,4112,33157,620873
9/25/13,1272,1279.75,1263.5,1274.75,3640,32814,620378
9/26/13,1273.75,1274,1267.5,1268,5905,33393,624017
9/27/13,1268,1273.25,1262.75,1264.5,4657,34011,628884
9/30/13,1261,1261.25,1240,1241.75,5860,33888,625787
10/1/13,1237.75,1240,1227.5,1229,7237,34458,622509
10/2/13,1229,1239,1224,1234,11778,33771,616871
10/3/13,1232,1246,1230.25,1245,8089,33537,616666
10/4/13,1244.5,1255,1239.25,1253.25,6384,34996,617611
10/7/13,1252,1262,1247.5,1260.75,4375,35185,615665
10/8/13,1261.25,1269,1245.25,1252.5,7017,36052,615952
10/9/13,1251.25,1253.5,1244,1247.5,12509,36713,623084
10/10/13,1244.5,1260,1243.75,1251.5,8607,37473,624416
10/11/13,1251.75,1253.5,1234,1235,10187,39008,631194
10/14/13,1231.75,1249.5,1230.5,1242,8443,39903,639468
10/15/13,1241.25,1247.75,1237.25,1240.5,11384,40567,645509
10/16/13,1240.75,1249.75,1239.25,1246.75,8255,40126,641739
10/17/13,1246.75,1255.75,1244.5,1254.5,8601,41350,653284
10/18/13,1253,1259.75,1248.25,1253.5,8757,41962,654235
10/21/13,1252.25,1263.5,1252,1260.5,7416,41811,651023
10/22/13,1260.25,1260.25,1250.75,1256.75,6106,43128,654914
10/23/13,1252.75,1267.25,1252.5,1262.25,4365,43839,652099
10/24/13,1262.25,1266.25,1258.75,1259.5,7766,44546,655213
10/25/13,1259.5,1261.75,1246.25,1249.75,10703,47207,654259
10/28/13,1249,1250,1230,1231,9479,47373,627727
10/29/13,1230,1239.25,1229,1237,8808,47029,596553
10/30/13,1237.25,1248,1237.25,1242.5,11314,48353,584429
10/31/13,1240,1250,1232.25,1234.75,8092,48698,571693
11/1/13,1234.75,1241,1223.25,1224.5,10007,50027,565513
11/4/13,1225.75,1237,1224.25,1227.75,9062,51684,562825
11/5/13,1228.25,1235.5,1221,1224.5,9160,52869,566980
11/6/13,1225,1232,1224.75,1228.5,8285,53649,563696
11/7/13,1227.5,1236.5,1223.5,1230.25,7030,53721,566474
11/8/13,1227.25,1254.5,1225,1253.25,14161,52721,569880
11/11/13,1253,1261.25,1244.75,1257.75,21059,52424,573146
11/12/13,1257.5,1279,1250.25,1271.5,11523,53486,573659
11/13/13,1270,1278,1265,1276,15825,54571,577983
11/14/13,1274,1280,1266.25,1275.75,12884,54303,581217
11/15/13,1273,1275.25,1243.25,1245,9280,53998,585960
11/18/13,1245,1256.25,1243.5,1255,11797,53871,580950
11/19/13,1253,1258,1241.25,1249.25,7644,55534,584949
11/20/13,1251.5,1254.75,1246.75,1250.25,16191,55543,580418
11/21/13,1252,1261.25,1251.5,1260.75,7983,56074,582667
11/22/13,1260.25,1284.25,1259.5,1284,9829,55914,580549
11/25/13,1282.25,1290,1273.25,1288.25,18673,55286,592375
11/26/13,1285,1287.5,1276.5,1284.75,14938,56519,596943
11/27/13,1284.25,1292.75,1278.25,1282.25,16225,56807,606008
11/28/13,1284.25,1292.75,1278.25,1282.25,0,0,0
11/29/13,1285,1292,1283.75,1288,17198,57484,611550
12/2/13,1287.75,1293.75,1274.5,1278.75,8385,58509,618939
12/3/13,1278.25,1285.5,1272.25,1279.75,11381,59464,620152
12/4/13,1280.25,1291.25,1276,1288,11318,60378,617949
12/5/13,1287,1291.25,1280,1289.75,13570,61377,619403
12/6/13,1288.5,1289.25,1280.75,1287.75,10910,61393,621986
12/9/13,1286.25,1303,1286.25,1299.75,8915,62830,627208
12/10/13,1298.25,1301.25,1283,1291.25,12045,63846,633121
12/11/13,1291.5,1297.5,1287,1296.75,21283,63818,641333
12/12/13,1296.75,1299.75,1276.25,1283.25,8452,64146,642104
12/13/13,1282,1284.75,1272.75,1284,19345,65808,639987
12/16/13,1285.5,1299.25,1278.25,1294,6667,65889,638677
12/17/13,1292,1305,1286.5,1303.25,9774,66790,644866
12/18/13,1301.75,1307,1286.5,1287,12617,65453,650859
12/19/13,1287,1294.25,1279,1293,13577,64963,642539
12/20/13,1292,1304.75,1288.25,1301.25,12557,65002,643113
12/23/13,1306,1309.75,1289.75,1290.75,10821,65930,634665
12/24/13,1291.25,1297,1286.75,1293.75,5757,65898,632289
12/26/13,1292,1292,1275.75,1278.75,3250,65929,628599
12/27/13,1279.25,1287.5,1278.75,1286.25,6261,66394,608358
12/30/13,1280.25,1286.75,1271.5,1278.75,6426,67167,589057
12/31/13,1280.25,1286.75,1271.5,1278.75,0,0,0
1/2/14,1265,1265,1238.25,1246.25,9418,67597,575755
1/3/14,1247,1257,1242.5,1248.25,21655,69261,571208
1/6/14,1249.5,1256,1245,1251,20159,70985,564099
1/7/14,1251,1254.25,1242,1247.5,13292,71811,564362
1/8/14,1246,1247.75,1234.75,1237,18806,74482,569064
1/9/14,1236.75,1245,1235,1240.5,21094,76214,574650
1/10/14,1240.5,1258.75,1238,1246,16122,77470,579974
1/13/14,1245,1262.75,1237,1260.75,33511,77919,587126
1/14/14,1259.25,1276.25,1255,1272.75,23960,77534,593689
1/15/14,1272,1283,1268.75,1281.25,28148,77390,594132
1/16/14,1280,1292.25,1276.75,1281.25,21430,78213,592957
1/17/14,1280,1283.5,1273.25,1282,25070,79490,605421
1/20/14,1280,1283.5,1273.25,1282,0,0,0
1/21/14,1278.5,1280.5,1248.75,1249.75,15764,80893,610741
1/22/14,1249,1256.25,1244.25,1252.25,21397,80832,603947
1/23/14,1253,1268.75,1248.75,1250.25,27553,79777,592410
1/24/14,1249,1258.75,1234,1257.75,24320,79734,590882
1/27/14,1257.75,1261,1248.75,1256.5,31916,80541,587806
1/28/14,1256,1258.5,1247.75,1256.5,23110,80037,587065
1/29/14,1255,1255.75,1240,1242.5,17124,81564,591907
1/30/14,1242,1256.75,1234.75,1246,24822,84559,605698
1/31/14,1246.5,1253,1242.25,1252,28160,85679,609031
2/3/14,1250.5,1267.75,1248.75,1262.25,19479,85260,612077
2/4/14,1262,1281.75,1260.5,1279.5,18500,86251,615040
2/5/14,1277.5,1285,1271,1280.75,31614,88885,624487
2/6/14,1278.75,1296.25,1278,1292.75,24216,90580,634810
2/7/14,1291.25,1299,1286.5,1298,39544,95820,654931
2/10/14,1293.5,1307.5,1288,1295.5,32834,102892,667899
2/11/14,1294,1304,1284,1301.75,39854,106546,675837
2/12/14,1301.5,1306.5,1289,1292.25,31853,107865,683209
2/13/14,1292.25,1314,1290.75,1312,29057,109552,675833
2/14/14,1309.25,1321.25,1306.75,1307.5,38465,113691,688960
2/17/14,1309.25,1321.25,1306.75,1307.5,0,0,0
2/18/14,1308.25,1330.5,1306,1330.25,29274,116325,685570
2/19/14,1330,1339.5,1320.5,1324.75,29792,120529,691004
2/20/14,1324,1334,1315.75,1331.75,30776,122338,695095
2/21/14,1331,1346.25,1325.75,1344.75,30995,124421,701891
2/24/14,1345,1361.25,1343,1358.25,34287,125217,695706
2/25/14,1357.25,1371.25,1349.5,1370,48355,130398,700979
2/26/14,1368.5,1375,1363.25,1373.25,42674,131898,704089
2/27/14,1370,1416.75,1365,1366.75,66223,134816,692844
2/28/14,1365.25,1386.75,1352.75,1385.25,80909,131931,678120
3/3/14,1388,1402.5,1376,1381.5,43088,132923,677326
3/4/14,1381.5,1398,1377,1396.5,46736,132302,672502
3/5/14,1398,1401,1385.5,1395.25,37136,133003,668093
3/6/14,1396.25,1413.25,1391,1409.5,45942,130465,659651
3/7/14,1408.25,1429,1404.25,1424.75,40211,132728,664293
3/10/14,1420.75,1423.75,1390,1394.25,55273,130357,658776
3/11/14,1394.5,1405,1386.5,1391.25,56059,129078,662607
3/12/14,1387,1388.25,1350.25,1368.5,54089,131628,670093
3/13/14,1371,1394.5,1362.5,1378,65477,134741,664084
3/14/14,1375,1382.75,1363.5,1371.75,61912,136157,672398
3/17/14,1372.25,1380,1361,1375.25,34487,134587,664579
3/18/14,1373.25,1397.5,1368.25,1395.75,24480,135357,659451
3/19/14,1394,1417,1394,1410.75,43598,136344,656245
3/20/14,1409.5,1429,1397.25,1410,55336,130671,643041
3/21/14,1408.25,1409.25,1380,1382.25,59809,129718,636457
3/24/14,1378.5,1403.75,1368,1398.75,42988,131094,627536
3/25/14,1399,1408,1388.5,1401.25,42931,132215,623512
3/26/14,1399.5,1411.75,1394.25,1410,23134,133584,624304
3/27/14,1409,1418.75,1401,1407,32451,136470,627294
3/28/14,1406,1412.5,1400,1407.75,30914,138746,627995
3/31/14,1404.75,1432,1394.5,1429.5,36408,138659,629001
4/1/14,1429,1461.25,1427,1457.25,67753,139933,635842
4/2/14,1456.25,1470,1434.25,1441.25,66838,146324,638252
4/3/14,1440,1457,1437.25,1454.25,74247,149335,637533
4/4/14,1453.75,1466,1444.25,1455,47088,155856,641236
4/7/14,1453.5,1460.75,1442.5,1448.25,42672,156595,635387
4/8/14,1447.5,1463.25,1444.25,1461.5,58181,170394,638905
4/9/14,1461,1490,1460.5,1478,76826,184747,642178
4/10/14,1477,1478.75,1458.75,1465.5,98721,197966,650780
4/11/14,1464,1465.25,1444.25,1447.25,65632,204757,649842
4/14/14,1446,1464.5,1444.75,1463.5,75081,223335,653889
4/15/14,1463,1493.75,1460.25,1487.5,84719,246317,661967
4/17/14,1507.25,1521,1492.5,1502.25,95219,270476,672479
4/18/14,1507.25,1521,1492.5,1502.25,0,0,0
4/21/14,1503.75,1512.25,1473.5,1487.25,91203,277649,672304
4/22/14,1489.5,1497,1470,1470.75,69793,282646,669104
4/23/14,1472,1479,1460.5,1464.75,108107,290526,662154
4/24/14,1463.75,1472,1460.5,1470,102503,290620,655530
4/25/14,1470.25,1496,1470,1494.25,89452,292714,647774
4/28/14,1496.5,1513,1490.75,1500,119418,302885,628044
4/29/14,1499.5,1520.5,1494,1517.25,113960,302432,613465
4/30/14,1517.25,1517.75,1502.25,1512.75,103571,313722,611142
5/1/14,1510.5,1512,1460,1461,76328,310137,605923
5/2/14,1462.5,1472,1451,1470.75,126619,301773,595287
5/5/14,1475.5,1482.5,1461,1463.25,86286,296040,587797
5/6/14,1464.75,1464.75,1443.25,1459.5,61538,295308,589047
5/7/14,1456.75,1457.5,1441.75,1446.25,88344,289013,582430
5/8/14,1447.25,1470.25,1446.25,1469.5,82514,287049,581647
5/9/14,1467.25,1491.5,1453,1487,82794,288093,586963
5/12/14,1487,1496,1462.5,1465.25,107822,284915,587211
5/13/14,1463.75,1485,1460.5,1483.75,79353,281571,586497
5/14/14,1483,1489.5,1467,1486.75,63178,282359,590462
5/15/14,1486,1493.5,1462.5,1470.25,90590,280719,595432
5/16/14,1469.25,1478.5,1461.5,1465,99019,279684,599504
5/19/14,1463.75,1492.75,1456.25,1485.25,62692,273827,595276
5/20/14,1484,1501,1468.5,1469.75,94674,275048,603962
5/21/14,1469,1507.75,1467.5,1505.25,85714,276292,607366
5/22/14,1505,1536.75,1503,1518.75,92239,275557,612271
5/23/14,1519,1529,1512.25,1515.5,127418,275186,618385
5/26/14,1519,1529,1512.25,1515.5,0,0,0
5/27/14,1510.5,1515.5,1486.5,1488.75,61663,273195,623752
5/28/14,1488.25,1502,1482.75,1497.75,79673,264070,618301
5/29/14,1498,1508.75,1493.25,1499,59173,259984,619520
5/30/14,1501.5,1506.5,1491,1493.25,60119,258119,620309
6/2/14,1488,1511.75,1478.25,1500.5,53201,255978,621573
6/3/14,1497.5,1502,1475,1481.25,80719,257610,632663
6/4/14,1481.25,1495.75,1475.75,1482.5,94325,243507,628560
6/5/14,1482.5,1487.25,1460,1460.5,77246,236419,629194
6/6/14,1461,1466.5,1456,1457,100870,221722,626863
6/9/14,1458.25,1469.75,1452,1457,79585,205723,621123
6/10/14,1457,1475.25,1454.25,1462.5,90654,192812,622115
6/11/14,1461.75,1466.5,1444.5,1445.5,96312,183566,632121
6/12/14,1444,1452.75,1410,1415.25,116254,164485,627417
6/13/14,1415,1429,1411,1425.75,139658,142484,623640
6/16/14,1427.75,1435.5,1417.5,1421.75,62657,137048,625215
6/17/14,1421.5,1425.25,1395.75,1398.25,77649,127352,619555
6/18/14,1398.5,1419,1393.5,1409,92060,112194,616886
6/19/14,1409.5,1422,1406,1420.75,67269,105739,616477
6/20/14,1421.5,1423,1402.25,1415.75,51600,94684,613944
6/23/14,1423,1434.5,1404.5,1424.75,62962,83706,604810
6/24/14,1423,1423,1407,1413.5,62252,67222,600616
6/25/14,1413.75,1422,1411.25,1415.75,60215,63713,608364
6/26/14,1416.5,1438.75,1415,1437,49180,48371,604569
6/27/14,1433.5,1440.75,1425.75,1432,52923,36035,601023
6/30/14,1434.5,1448,1380.5,1400.5,46875,20983,591679
7/1/14,1400.5,1409.25,1380,1400,17766,11886,597681
7/2/14,1399.75,1410,1392.5,1392.5,5871,8945,596424
7/3/14,1395.5,1399.75,1387,1387.75,5674,6389,597616
7/4/14,1395.5,1399.75,1387,1387.75,0,0,0
7/7/14,1386,1386,1358,1363,2692,4281,600153
7/8/14,1362.25,1363.25,1325.5,1329.75,1891,3177,606569
7/9/14,1325.75,1337,1314,1334.5,2956,1987,606259
7/10/14,1330,1347.75,1326,1329.75,1044,1422,611152
7/11/14,1329.75,1340.25,1249.25,1295.75,958,749,612205
7/14/14,1302.5,1308.5,1293.5,1295,992,299,620907
